song_id,artist,title,n_verses,lyrics_len,genius_ok,genius_matched_by,genius_id,genius_title,genius_artist,release_date,year,album,featured_artists,producer_artists,writer_artists,pageviews,lastfm_artist_tags,lastfm_track_tags,artist_mbid,mb_artist_name,artist_type,artist_gender,artist_country,artist_area,artist_begin,wikidata_qid,mb_artist_tags,error,wd_ok,wd_qid,wd_gender,wd_citizenship_qids,wd_instance_of,wd_occupation_qids,wd_has_inception,ab_ok,ab_danceability,ab_mood_happy,ab_mood_sad,ab_mood_aggressive,ab_mood_party,ab_mood_relaxed,ab_genre_rosamerica,ab_bpm,ab_key,primary_artist,fill_lastfm_tags,fill_type,fill_gender,fill_country,fill_area,fill_begin,fill_mb_tags,fill_err,deep_year,deep_album,deep_writers,deep_producers,wd_citizenship_labels,wd_occupation_labels,wd_instance_of_labels,release_year,decade,genres_all,genre_main,country,gender_or_group,album_final,country_fuente,genre_main_fuente,gender_or_group_fuente,release_year_fuente,writers,producers,in_train,in_test,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,test_id,test_match_score
1159488,Aterciopelados,Baracunatana,7,1059,TRUE,id,1159488,Baracunatana,Aterciopelados,,,La pipa de la paz,[],['Phil Manzanera'],['Leonidas Plaza'],,"[['Colombia', 100], ['rock', 87], ['Rock en Espanol', 58], ['latin', 55], ['female vocalists', 23], ['colombian', 5], ['rock en español', 5], ['Rock colombiano', 1], ['spanish', 1], ['Latin Rock', 1]]",[],0ba1966a-e471-4f98-85d7-8ac0c1f836f0,Aterciopelados,Group,,CO,Colombia,1992,Q754549,"[['alternative rock', '2'], ['latin', '2'], ['rock', '3']]",,TRUE,Q754549,[],[],['Q215380'],[],TRUE,TRUE,danceable,not_happy,not_sad,not_aggressive,party,not_relaxed,roc,178.2054291,E minor,,,,,,,,,,,,,,[],[],['grupo musical'],1995,1990,"['rock', 'rock en espanol', 'rock en español', 'rock colombiano', 'latin rock', 'alternative rock']",rock,Colombia,grupo,La pipa de la paz,api,api,api,api,['Leonidas Plaza'],['Phil Manzanera'],TRUE,FALSE,M,0,0,1,Y,,
1160231,Molotov,Quítate Que Ma'sturbas (Perra Arrabalera),12,3294,TRUE,id,1160231,Quítate Que Ma’sturbas (Perra Arrabalera),Molotov,11/03/97,,¿Dónde Jugarán Las Niñas?,[],['Gustavo Santaolalla'],['Micky Huidobro'],,"[['rapcore', 100], ['mexican', 70], ['alternative', 45], ['rock', 45], ['latin', 15], ['alternative rock', 6], ['crossover', 5], ['mexico', 1], ['Hip-Hop', 1], ['rap', 1]]",[],4f8916d6-a7d2-43e9-96b6-ce3168c39c84,Molotov,Group,,MX,Mexico,23/09/95,Q1546254,"[['alternative rock', '1'], ['comedy rock', '1'], ['funk rock', '1'], ['hip hop', '1'], ['nu metal', '1'], ['rap metal', '1'], ['rap rock', '1'], ['rapcore', '1'], ['rock', '1']]",,TRUE,Q1546254,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],1997,1990,"['rapcore', 'alternative', 'rock', 'alternative rock', 'crossover', 'hip-hop', 'rap', 'comedy rock', 'funk rock', 'hip hop', 'nu metal', 'rap metal', 'rap rock']",rapcore,México,grupo,¿Dónde Jugarán Las Niñas?,api,api,api,api,['Micky Huidobro'],['Gustavo Santaolalla'],TRUE,FALSE,M,1,0,1,Y,,
1160471,Hombres G,Un Par de Palabras,5,723,TRUE,id,1160471,Un Par de Palabras,Hombres G,28/04/85,,La Cagaste... Burt Lancaster,[],['Paco Trinidad'],['David Summers'],,"[['spanish', 100], ['rock', 91], ['Rock en Espanol', 56], ['pop', 54], ['Spanish Rock', 18], ['rock en español', 7], ['80s', 7], ['spain', 1], ['pop rock', 1], ['spanish pop', 1]]",[],8b1628a7-130a-4faf-96d8-2418bd9043c2,Hombres G,Group,,ES,Spain,1982,Q3772826,,,TRUE,Q3772826,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],1985,1980,"['rock', 'rock en espanol', 'pop', 'spanish rock', 'rock en español', 'pop rock', 'spanish pop']",rock,España,grupo,La Cagaste... Burt Lancaster,api,api,api,api,['David Summers'],['Paco Trinidad'],TRUE,FALSE,NM,,,,,,
11614978,Lola Indigo,SIN AUTOTUNE,7,1206,TRUE,id,11614978,SIN AUTOTUNE,Lola Indigo,28/03/25,,NAVE DRAGÓN,[],"['Andrés Torres', 'El Dandee']","['Andrés Torres', 'El Dandee', 'Lola Indigo']",,"[['spanish', 100], ['pop', 44], ['spain', 29], ['dance', 29], ['latin pop', 4], ['Reggaeton', 4], ['latin', 4], ['Lola Indigo', 1], ['brazilian funk', 1], ['upcoming album 2023', 1]]",[],c56f7a49-0e17-4fd8-a830-d334fe773434,Lola Indigo,Person,Female,ES,Spain,01/04/92,Q58462848,,,TRUE,Q58462848,['female'],['Q29'],['Q5'],"['Q177220', 'Q5716684', 'Q55960555']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'bailarín', 'artista discográfico']",['ser humano'],2025,2020,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023']",pop,España,mujer,NAVE DRAGÓN,api,api,api,api,"['Andrés Torres', 'El Dandee', 'Lola Indigo']","['Andrés Torres', 'El Dandee']",TRUE,FALSE,M,1,0,0,N,,
11622161,Lola Indigo,MI COLETA,8,2598,TRUE,id,11622161,MI COLETA,Lola Indigo,28/03/25,,NAVE DRAGÓN,[],['Tunvao'],"['Lola Indigo', 'Quevedo', 'Tunvao']",7074,"[['spanish', 100], ['pop', 44], ['spain', 29], ['dance', 29], ['latin pop', 4], ['Reggaeton', 4], ['latin', 4], ['Lola Indigo', 1], ['brazilian funk', 1], ['upcoming album 2023', 1]]",[],c56f7a49-0e17-4fd8-a830-d334fe773434,Lola Indigo,Person,Female,ES,Spain,01/04/92,Q58462848,,,TRUE,Q58462848,['female'],['Q29'],['Q5'],"['Q177220', 'Q5716684', 'Q55960555']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'bailarín', 'artista discográfico']",['ser humano'],2025,2020,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023']",pop,España,mujer,NAVE DRAGÓN,api,api,api,api,"['Lola Indigo', 'Quevedo', 'Tunvao']",['Tunvao'],TRUE,FALSE,M,1,1,0,N,,
1162447,Bersuit Vergarabat,Se Viene,9,1345,TRUE,id,1162447,Se Viene,Bersuit Vergarabat,,,Libertinaje,[],['Gustavo Santaolalla'],"['Gustavo Cordera', 'Alberto Verenzuela']",,"[['Rock Argentino', 100], ['argentina', 71], ['rock', 42], ['latin', 26], ['rock argento', 9], ['Bersuit', 4], ['rock en español', 3], ['Bersuit Vergarabat', 1], ['Latin Rock', 1], ['cumbia', 1]]",[],e90428f4-29ef-47b4-a081-75e415f51037,Bersuit Vergarabat,Group,,AR,Argentina,1987,Q782457,"[['alternative rock', '1'], ['latin rock', '1']]",,TRUE,Q782457,[],[],['Q215380'],[],TRUE,TRUE,danceable,happy,not_sad,aggressive,party,not_relaxed,roc,147.861908,A minor,,,,,,,,,,,,,,[],[],['grupo musical'],1998,1990,"['rock argentino', 'rock', 'rock argento', 'bersuit', 'rock en español', 'bersuit vergarabat', 'latin rock', 'cumbia', 'alternative rock']",rock argentino,Argentina,grupo,Libertinaje,api,api,api,api,"['Alberto Verenzuela', 'Gustavo Cordera']",['Gustavo Santaolalla'],FALSE,TRUE,NM,0,0,0,N,T_TEST_0081,0.892
11627859,Lola Indigo & Kidd Voodoo,Q SOMOS?,11,2470,TRUE,id,11627859,Q SOMOS?,Lola Indigo,28/03/25,,NAVE DRAGÓN,[],['Tunvao'],"['Lola Indigo', 'Kidd Voodoo', 'Agustín Fernandez', 'Tunvao', 'Miguel Gutiérrez']",,[],[],c56f7a49-0e17-4fd8-a830-d334fe773434,Lola Indigo,Person,Female,ES,Spain,01/04/92,Q58462848,,,TRUE,Q58462848,['female'],['Q29'],['Q5'],"['Q177220', 'Q5716684', 'Q55960555']",FALSE,FALSE,,,,,,,,,,Lola Indigo,"[['spanish', 100], ['pop', 44], ['spain', 29], ['dance', 29], ['latin pop', 4], ['Reggaeton', 4], ['latin', 4], ['Lola Indigo', 1], ['brazilian funk', 1], ['upcoming album 2023', 1]]",Person,female,ES,Spain,01/04/92,"[['electropop', '1'], ['dance-pop', '1'], ['latin pop', '3'], ['reggaeton', '2'], ['funk carioca', '0']]",,,,,,['España'],"['cantante', 'bailarín', 'artista discográfico']",['ser humano'],2025,2020,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023', 'electropop', 'dance-pop', 'funk carioca']",pop,España,mujer,NAVE DRAGÓN,api,api,api,api,"['Agustín Fernandez', 'Kidd Voodoo', 'Lola Indigo', 'Miguel Gutiérrez', 'Tunvao']",['Tunvao'],TRUE,FALSE,NM,,,,,,
1163145,Paolo Meneguzzi,Que Clase De Hombre,7,1227,TRUE,id,1163145,Que Clase De Hombre,Paolo Meneguzzi,,,Paolo,[],[],[],,"[['italian', 100], ['pop', 88], ['swiss', 25], ['Eurovision', 23], ['switzerland', 10], ['male vocalists', 8], ['romantic', 3], ['italiano', 1], ['svizzera', 1], ['Love', 1]]",[],61b8415b-7126-4c39-97e5-46968e500e63,Paolo Meneguzzi,Person,Male,CH,Switzerland,06/12/76,Q123471,"[['latin ballad', '1'], ['pop', '1']]",,TRUE,Q123471,['male'],['Q39'],['Q5'],"['Q488205', 'Q177220', 'Q639669']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,1998,Paolo,[],[],['Suiza'],"['cantautor', 'cantante', 'músico']",['ser humano'],1998,1990,"['italian', 'pop', 'swiss', 'eurovision', 'switzerland', 'romantic', 'italiano', 'svizzera', 'latin ballad']",italian,CH,hombre,Paolo,api,api,api,api,,,TRUE,FALSE,NM,,,,,,
1164344,Mecano,Sólo soy una persona,5,919,TRUE,id,1164344,Sólo soy una persona,Mecano,,,Mecano,[],['Jorge Álvarez'],['José María Cano'],,"[['pop', 100], ['spanish', 89], ['80s', 42], ['female vocalists', 31], ['spanish pop', 13], ['post-punk', 9], ['new wave', 7], ['mecano', 1], ['latin', 1], ['synthpop', 1]]",[],3be5dee4-5fa6-45a5-97c2-98914580bafa,Mecano,Group,,ES,Spain,1981,Q574375,,,TRUE,Q574375,[],[],['Q215380'],[],TRUE,TRUE,not_danceable,happy,sad,not_aggressive,not_party,relaxed,rhy,129.63974,E major,,,,,,,,,,,,,,[],[],['grupo musical'],1982,1980,"['pop', 'spanish pop', 'post-punk', 'new wave', 'mecano', 'synthpop']",pop,España,grupo,Mecano,api,api,api,api,['José María Cano'],['Jorge Álvarez'],FALSE,TRUE,NM,0,0,0,N,T_TEST_0082,0.935
11649940,Lola Indigo,YO TE LLEVO,9,2110,TRUE,id,11649940,YO TE LLEVO,Lola Indigo,28/03/25,,NAVE DRAGÓN,[],"['KIDDO', 'Tunvao']","['Tunvao', 'Lola Indigo']",,"[['spanish', 100], ['pop', 44], ['spain', 29], ['dance', 29], ['latin pop', 4], ['Reggaeton', 4], ['latin', 4], ['Lola Indigo', 1], ['brazilian funk', 1], ['upcoming album 2023', 1]]",[],c56f7a49-0e17-4fd8-a830-d334fe773434,Lola Indigo,Person,Female,ES,Spain,01/04/92,Q58462848,,,TRUE,Q58462848,['female'],['Q29'],['Q5'],"['Q177220', 'Q5716684', 'Q55960555']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'bailarín', 'artista discográfico']",['ser humano'],2025,2020,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023']",pop,España,mujer,NAVE DRAGÓN,api,api,api,api,"['Lola Indigo', 'Tunvao']","['KIDDO', 'Tunvao']",TRUE,FALSE,NM,,,,,,
1165045,Mecano,El 7 de Septiembre,5,736,TRUE,id,1165045,El 7 de Septiembre,Mecano,,,Aidalai,[],[],['Nacho Cano'],,"[['pop', 100], ['spanish', 89], ['80s', 42], ['female vocalists', 31], ['spanish pop', 13], ['post-punk', 9], ['new wave', 7], ['mecano', 1], ['latin', 1], ['synthpop', 1]]",[],3be5dee4-5fa6-45a5-97c2-98914580bafa,Mecano,Group,,ES,Spain,1981,Q574375,,,TRUE,Q574375,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,1992,Mecano en directo,['Nacho Cano'],"['Ana Torroja', 'José María Cano', 'Luis Fernández Soria', 'Luis Villena', 'Mecano', 'Nacho Cano']",[],[],['grupo musical'],1992,1990,"['pop', 'spanish pop', 'post-punk', 'new wave', 'mecano', 'synthpop']",pop,España,grupo,Aidalai,api,api,api,api,['Nacho Cano'],"['Ana Torroja', 'José María Cano', 'Luis Fernández Soria', 'Luis Villena', 'Mecano', 'Nacho Cano']",TRUE,FALSE,NM,,,,,,
11660633,Eladio Carrión & Quevedo,Romeo y Julieta,9,2489,TRUE,id,11660633,Romeo y Julieta,Eladio Carrión,03/04/25,,DON KBRN,[],"['Hide Miyabi', 'Nico Baran', 'Frank King', 'Blame Nene', 'The Ozakis', 'Fonta', 'SterlingMadeIt', 'Yaoan']","['Eladio Carrión', 'Quevedo']",34224,[],[],239e3283-3b23-4606-8c3b-b5c3bd80313d,Eladio Carrión,Person,Male,PR,Puerto Rico,14/11/94,Q109953383,"[['hip hop', '2'], ['latin', '2'], ['reggaeton', '1'], ['trap latino', '1']]",,TRUE,Q109953383,['male'],['Q786'],['Q5'],"['Q2252262', 'Q291', 'Q753110']",FALSE,FALSE,,,,,,,,,,Eladio Carrión,"[['pop', 100], ['latin', 100], ['latino', 66], ['latin pop', 66]]",Person,male,PR,Puerto Rico,14/11/94,"[['reggaeton', '1'], ['latin', '2'], ['trap latino', '1'], ['hip hop', '2']]",,,,,,['República Dominicana'],"['rapero', 'pornografía', 'compositor de canciones']",['ser humano'],2025,2020,"['pop', 'latin pop', 'hip hop', 'reggaeton', 'trap latino']",pop,Puerto Rico,hombre,DON KBRN,api,api,api,api,"['Eladio Carrión', 'Quevedo']","['Blame Nene', 'Fonta', 'Frank King', 'Hide Miyabi', 'Nico Baran', 'SterlingMadeIt', 'The Ozakis', 'Yaoan']",FALSE,TRUE,M,1,1,0,Y,T_TEST_0571,0.911
11667460,Lola Indigo,MOJA1TA,6,1316,TRUE,id,11667460,MOJA1TA,Lola Indigo,13/06/25,,NAVE DRAGÓN,[],"['Andrés Torres', 'El Dandee']","['Lola Indigo', 'Andrés Torres', 'El Dandee']",,"[['spanish', 100], ['pop', 44], ['spain', 29], ['dance', 29], ['latin pop', 4], ['Reggaeton', 4], ['latin', 4], ['Lola Indigo', 1], ['brazilian funk', 1], ['upcoming album 2023', 1]]",[],c56f7a49-0e17-4fd8-a830-d334fe773434,Lola Indigo,Person,Female,ES,Spain,01/04/92,Q58462848,,,TRUE,Q58462848,['female'],['Q29'],['Q5'],"['Q177220', 'Q5716684', 'Q55960555']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'bailarín', 'artista discográfico']",['ser humano'],2025,2020,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023']",pop,España,mujer,NAVE DRAGÓN,api,api,api,api,"['Andrés Torres', 'El Dandee', 'Lola Indigo']","['Andrés Torres', 'El Dandee']",TRUE,FALSE,M,1,0,0,N,,
1168717,Grupo Niche,Se Pareció Tanto a Ti,9,1687,TRUE,id,1168717,Se Pareció Tanto a Ti,Grupo Niche,20/12/90,,The Best,[],['Jairo Varela'],['Jairo Varela'],,"[['salsa', 100], ['Colombia', 32], ['latin', 20], ['cumbia', 14], ['grupo niche', 6], ['colombian', 3], ['tropical', 2], ['salsa romantica', 1], ['cali', 1], ['niche', 1]]",[],5436ce22-af50-4714-addc-afd5d2efc77f,Grupo Niche,Group,,CO,Colombia,1978,Q1550909,,,TRUE,Q1550909,[],[],['Q215380'],[],TRUE,TRUE,not_danceable,not_happy,not_sad,not_aggressive,not_party,relaxed,rhy,87.95169067,F major,,,,,,,,,,,,,,[],[],['grupo musical'],1990,1990,"['salsa', 'cumbia', 'grupo niche', 'tropical', 'salsa romantica', 'cali', 'niche']",salsa,Colombia,grupo,The Best,api,api,api,api,['Jairo Varela'],['Jairo Varela'],TRUE,FALSE,NM,,,,,,
1168920,Reyli,Qué Nos Pasó?,7,961,TRUE,id,1168920,¿Qué Nos Pasó?,Reyli Barba,12/05/09,,Qué Vueltas da la Vida,[],"['Reyli Barba', 'Andrés Castro']","['Reyli Barba', 'Armando Ávila']",,"[['latin pop', 100], ['All', 100], ['pop', 17], ['Latin Rock', 17], ['mexico', 2], ['mexicano', 2], ['singer-songwriter', 2], ['spotify', 1]]",[],8fcac380-d9ec-42e1-9f8c-89b6a3da492d,Reyli Barba,Person,Male,MX,Mexico,12/04/72,Q7319509,"[['latin', '1'], ['latin pop', '1'], ['latin rock', '1']]",,TRUE,Q7319509,['male'],['Q96'],['Q5'],"['Q177220', 'Q753110']",FALSE,TRUE,not_danceable,not_happy,sad,not_aggressive,not_party,relaxed,pop,128.0515747,G# major,,,,,,,,,,,,,,['México'],"['cantante', 'compositor de canciones']",['ser humano'],2009,2000,"['latin pop', 'pop', 'latin rock', 'mexicano']",latin pop,México,hombre,Qué Vueltas da la Vida,api,api,api,api,"['Armando Ávila', 'Reyli Barba']","['Andrés Castro', 'Reyli Barba']",TRUE,FALSE,NM,,,,,,
1169054,Mecano,Cruz de navajas,11,1328,TRUE,id,1169054,Cruz de navajas,Mecano,28/07/86,,Entre el cielo y el suelo,[],['José María Cano'],['José María Cano'],40133,"[['pop', 100], ['spanish', 89], ['80s', 42], ['female vocalists', 31], ['spanish pop', 13], ['post-punk', 9], ['new wave', 7], ['mecano', 1], ['latin', 1], ['synthpop', 1]]",[],3be5dee4-5fa6-45a5-97c2-98914580bafa,Mecano,Group,,ES,Spain,1981,Q574375,,,TRUE,Q574375,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],1986,1980,"['pop', 'spanish pop', 'post-punk', 'new wave', 'mecano', 'synthpop']",pop,España,grupo,Entre el cielo y el suelo,api,api,api,api,['José María Cano'],['José María Cano'],TRUE,FALSE,NM,,,,,,
1170347,Sôber,Arrepentido,6,645,TRUE,id,1170347,Arrepentido,Sôber,,,Paradÿsso,[],['Sôber'],"['Carlos Escobedo', 'Jorge Escobedo', 'Antonio Bernardini', 'Alberto Madrid']",,"[['alternative rock', 100], ['metal', 88], ['spanish', 53], ['rock', 43], ['Spanish Metal', 15], ['alternative metal', 15], ['hard rock', 15], ['Spanish Rock', 1], ['alternative', 1], ['spain', 1]]",[],f55d136a-1602-4a54-8efb-5cf44cea0ab1,Sôber,Group,,ES,Spain,1994,Q1458309,"[['metal', '2']]",,TRUE,Q1458309,[],[],['Q215380'],[],TRUE,TRUE,danceable,not_happy,not_sad,aggressive,party,not_relaxed,roc,105.0193481,B minor,,,,,,,,,,,,,,[],[],['grupo musical'],2002,2000,"['alternative rock', 'metal', 'rock', 'spanish metal', 'alternative metal', 'hard rock', 'spanish rock', 'alternative']",alternative rock,España,grupo,Paradÿsso,api,api,api,api,"['Alberto Madrid', 'Antonio Bernardini', 'Carlos Escobedo', 'Jorge Escobedo']",['Sôber'],FALSE,TRUE,NM,0,0,0,N,T_TEST_0083,0.842
1171105,Estopa,Vacaciones,7,2339,TRUE,id,1171105,Vacaciones,Estopa,16/11/05,,Voces de Ultrarumba,[],"['José Antonio Romero', 'Pancho Varona', 'Estopa']","['David Muñoz', 'José Muñoz (Estopa)']",,"[['spanish', 100], ['Flamenco', 72], ['pop', 43], ['rock', 38], ['rumba', 9], ['Estopa', 9], ['latin', 4], ['pop rock', 1], ['español', 1], ['spain', 1]]",[],49fc7e46-5441-4b7e-996a-12dddf22a632,Estopa,Group,,ES,Spain,1999,Q773703,,,TRUE,Q773703,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],2005,2000,"['flamenco', 'pop', 'rock', 'rumba', 'estopa', 'pop rock']",flamenco,España,grupo,Voces de Ultrarumba,api,api,api,api,"['David Muñoz', 'José Muñoz (Estopa)']","['Estopa', 'José Antonio Romero', 'Pancho Varona']",TRUE,FALSE,NM,,,,,,
1171663,Azúcar Moreno,Yo Vendo Unos Ojos Negros,6,1003,TRUE,id,1171663,Yo Vendo Unos Ojos Negros,Azúcar Moreno,,,Ojos negros,[],[],[],,"[['spanish', 100], ['pop', 89], ['latin', 44], ['spain', 9], ['Eurovision', 4], ['female vocalists', 2], ['Flamenco', 2], ['dance', 1], ['duos', 1], ['espagnol', 1]]",[],6673a67c-3281-4629-b08b-b9bf8db2384c,Azúcar Moreno,Group,,ES,Spain,1983,Q794498,,,TRUE,Q794498,[],[],"['Q9212979', 'Q125258812', 'Q215380', 'Q109289221']",[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,1992,Ojos negros,[],[],[],[],"['dúo musical', 'dúo de hermanas', 'grupo musical', 'dúo de mujeres']",1992,1990,"['pop', 'eurovision', 'flamenco', 'dance', 'duos', 'espagnol']",pop,España,grupo,Ojos negros,api,api,api,api,,,FALSE,TRUE,NM,0,0,0,N,T_TEST_0084,1
11717791,Javy Hustle & La Pantera,LA CONE EN PR,4,1473,TRUE,id,11717791,LA CONE EN PR,Javy Hustle,11/04/25,,"LA GANGA DEL JOSEO, Vol. 1",[],['Motion on the Beat'],"['La Pantera', 'Javy Hustle']",,[],[],2f47793d-6a91-46e5-b33d-e01c0e75d522,La Pantera,Person,Male,ES,Spain,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,Javy Hustle,[],Person,male,,,,[],,,,,,,,,2025,2020,['reggaeton'],reggaeton,España,hombre,"LA GANGA DEL JOSEO, Vol. 1",api,inferido,api,api,"['Javy Hustle', 'La Pantera']",['Motion on the Beat'],TRUE,FALSE,M,1,0,1,Y,,
1172254,Los Invasores de Nuevo Leon,A Mi Que Me Quedo,9,907,TRUE,id,1172254,"A Mí, ¿Qué Me Quedó?",Los Invasores de Nuevo León,,,Vuelvo Contigo,[],['Los Invasores de Nuevo León'],['Marco Antonio Pérez'],,"[['norteño', 100], ['All', 14], ['cumbia', 9], ['mexico', 4], ['corridos', 2], ['corrido', 2], ['regional mexican', 2], ['70s', 1], ['spanish', 1], ['latin', 1]]",[],9aa2da31-88c8-4f29-b037-4d1c0976702b,Los Invasores de Nuevo León,Group,,MX,Nuevo León,1978,Q16866646,"[['norteño', '1'], ['regional mexicano', '1']]",,TRUE,Q16866646,[],[],['Q215380'],[],FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],1997,1990,"['norteño', 'cumbia', 'corridos', 'corrido', 'regional mexican', 'regional mexicano']",norteño,México,grupo,Vuelvo Contigo,api,api,api,api,['Marco Antonio Pérez'],['Los Invasores de Nuevo León'],TRUE,FALSE,NM,,,,,,
1173864,Melendi,Caminando por la vida,7,2131,TRUE,id,1173864,Caminando por la vida,Melendi,25/04/05,,Que El Cielo Espere Sentao..,[],['Kike Eizaguirre'],['Melendi'],14444,"[['spanish', 100], ['pop', 92], ['Flamenco', 51], ['new flamenco', 29], ['Espanol', 9], ['rumba', 5], ['melendi', 4], ['rock', 1], ['latin', 1], ['español', 1]]",[],86d61837-890c-4d04-aeec-30d70ad77298,Melendi,Person,Male,ES,Spain,21/01/79,Q623353,,,TRUE,Q623353,['male'],['Q29'],['Q5'],"['Q488205', 'Q177220']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantautor', 'cantante']",['ser humano'],2005,2000,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,España,hombre,Que El Cielo Espere Sentao..,api,api,api,api,['Melendi'],['Kike Eizaguirre'],TRUE,FALSE,NM,,,,,,
1175532,Azúcar Moreno,Devórame Otra Vez,5,1062,TRUE,id,1175532,Devórame Otra Vez,Azúcar Moreno,,,,[],[],[],,"[['spanish', 100], ['pop', 89], ['latin', 44], ['spain', 9], ['Eurovision', 4], ['female vocalists', 2], ['Flamenco', 2], ['dance', 1], ['duos', 1], ['espagnol', 1]]",[],6673a67c-3281-4629-b08b-b9bf8db2384c,Azúcar Moreno,Group,,ES,Spain,1983,Q794498,,,TRUE,Q794498,[],[],"['Q9212979', 'Q125258812', 'Q215380', 'Q109289221']",[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,2006,Bailando Con Lola,[],[],[],[],"['dúo musical', 'dúo de hermanas', 'grupo musical', 'dúo de mujeres']",2006,2000,"['pop', 'eurovision', 'flamenco', 'dance', 'duos', 'espagnol']",pop,España,grupo,Bailando Con Lola,api,api,api,api,,,TRUE,FALSE,NM,,,,,,
1176137,Conjunto Primavera,Te Lloré,9,721,TRUE,id,1176137,Te Lloré,Conjunto Primavera,,,Que ganas de volver,[],['Conjunto Primavera'],['Conjunto Primavera'],,"[['conjunto primavera', 100], ['conjunto prinavera', 31], ['BANDA', 7], ['Marco Antonio Solis', 7], ['norteño', 2], ['mexico', 2], ['male vocalists', 1], ['mexican', 1], ['accordion', 1], ['conjunto', 1]]",[],d9c37cc9-a2c0-4e79-80b4-fa310c19cb47,Conjunto Primavera,Group,,MX,Mexico,01/03/78,Q5161187,,,TRUE,Q5161187,[],[],['Q2088357'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['agrupación musical'],2007,2000,"['conjunto primavera', 'conjunto prinavera', 'banda', 'marco antonio solis', 'norteño', 'accordion', 'conjunto']",conjunto primavera,México,grupo,Que ganas de volver,api,api,api,api,['Conjunto Primavera'],['Conjunto Primavera'],TRUE,FALSE,NM,,,,,,
1176183,Los Tigres Del Norte,Directo al Corazón,10,1169,TRUE,id,1176183,Directo al Corazón,Los Tigres Del Norte,,,Directo al Corazón,[],['Los Tigres Del Norte'],['Los Tigres Del Norte'],,"[['norteño', 100], ['corridos', 96], ['mexico', 59], ['mexican', 46], ['folk', 17], ['los tigres del norte', 3], ['latin', 3], ['el nino y la boda', 1], ['contrabando y traicion', 1], ['spanish', 1]]",[],75cdc7ad-63b6-48b3-8de2-617d08a9ddf8,Los Tigres del Norte,Group,,US,United States,1968,Q1467310,,,TRUE,Q1467310,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],2005,2000,"['norteño', 'corridos', 'folk', 'los tigres del norte', 'el nino y la boda', 'contrabando y traicion']",norteño,Estados Unidos,grupo,Directo al Corazón,api,api,api,api,['Los Tigres Del Norte'],['Los Tigres Del Norte'],TRUE,FALSE,NM,,,,,,
1178005,Michael Stuart,Nido de amor,8,1653,TRUE,id,1178005,Nido de amor,Michael Stuart,,,,[],[],[],,"[['salsa', 100], ['latin', 6], ['All', 4], ['brazilian', 4], ['male vocal', 2], ['male vocalists', 2], ['USA', 1], ['90s', 1], ['spanish', 1], ['00s', 1]]",[],84064ddf-9144-4891-9f13-9dc9b0382ee4,Michael Stuart,Person,Male,US,United States,09/01/75,Q517217,"[['latin', '1'], ['latin pop', '1'], ['salsa', '1']]",,TRUE,Q517217,['male'],['Q30'],['Q5'],"['Q639669', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,2010,Salsa: Un Homenaje a El Gran Combo,[],[],['Estados Unidos'],"['músico', 'actor']",['ser humano'],2010,2010,"['salsa', 'brazilian', 'male vocal', 'latin pop']",salsa,Estados Unidos,hombre,Salsa: Un Homenaje a El Gran Combo,api,api,api,api,,,TRUE,FALSE,NM,,,,,,
